rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply
FALSE,77,resign,white,1480,1357,C55,7
FALSE,59,mate,white,1480,1500,B07,5
FALSE,40,mate,black,1225,1480,C50,6
FALSE,40,resign,black,1480,1490,C50,8
FALSE,54,resign,black,1316,1480,C61,6
FALSE,71,resign,white,1082,1480,C62,6
FALSE,55,resign,white,1480,1161,C41,7
FALSE,16,mate,black,1500,1480,C50,6
FALSE,66,mate,black,1314,1480,C20,3
FALSE,50,resign,white,1225,1480,D08,7
FALSE,108,resign,black,1480,1298,C44,6
FALSE,25,resign,black,1480,1456,C55,7
FALSE,57,resign,white,1480,1465,C50,8
FALSE,51,mate,white,1480,1209,B07,3
FALSE,58,mate,black,1209,1480,A00,1
FALSE,64,outoftime,black,1500,1480,A10,2
FALSE,60,mate,black,1500,1480,A00,1
FALSE,141,resign,white,1480,1221,C50,8
FALSE,58,resign,black,1480,1500,B01,4
FALSE,63,resign,white,1480,1282,B56,11
FALSE,154,mate,black,1276,1480,C20,3
FALSE,109,draw,draw,1475,1480,C45,7
FALSE,22,resign,black,1301,1480,C28,5
FALSE,55,mate,white,1480,1301,C46,7
FALSE,35,resign,white,1500,1480,D00,3
FALSE,59,mate,white,1480,1233,C40,4
FALSE,6,resign,white,1480,1269,C46,5
FALSE,148,mate,black,1498,1480,C47,7
FALSE,49,mate,white,1480,944,C46,7
TRUE,16,resign,black,1109,1171,C15,7
TRUE,29,resign,white,1269,1136,D02,4
TRUE,78,resign,black,1197,1078,A00,1
TRUE,25,resign,white,1637,1205,A40,1
TRUE,59,mate,white,1137,1324,A40,2
TRUE,55,outoftime,white,1181,1200,B07,4
TRUE,15,resign,white,1123,1256,A40,1
TRUE,75,outoftime,white,1290,1179,C23,4
TRUE,5,resign,white,1297,1346,B07,3
FALSE,46,mate,black,1346,1354,A40,2
TRUE,35,resign,white,1545,1500,C44,5
FALSE,39,mate,white,1500,1409,B00,2
TRUE,28,mate,black,1500,1725,A00,1
FALSE,63,mate,white,1691,1500,C41,5
FALSE,51,resign,white,1500,1500,B07,3
FALSE,26,mate,black,1500,1542,C20,3
FALSE,35,mate,white,1542,1500,B00,2
FALSE,10,mate,black,1500,1827,C20,3
FALSE,58,mate,black,1500,1348,C20,3
TRUE,52,mate,black,1500,1331,C00,3
TRUE,84,resign,black,1876,1906,B40,5
TRUE,79,mate,white,1837,1900,D02,4
TRUE,40,resign,black,1923,1887,C41,6
TRUE,64,resign,black,1935,1875,C41,5
TRUE,66,resign,black,1885,1897,C02,9
TRUE,141,mate,white,1874,1876,B06,2
TRUE,68,resign,black,1883,1961,B40,5
TRUE,59,resign,white,1872,1895,A06,2
TRUE,56,resign,black,1907,1860,B22,3
TRUE,41,resign,white,1847,1921,E01,6
TRUE,68,resign,black,1932,1951,C23,3
TRUE,92,resign,black,1972,1919,B30,4
TRUE,126,resign,black,1929,1955,C23,3
TRUE,56,resign,black,1941,1925,C69,9
TRUE,102,outoftime,black,1947,1929,B40,5
TRUE,114,resign,black,1941,1925,C50,6
TRUE,36,resign,black,1947,2114,C02,8
TRUE,3,draw,draw,1942,2119,B22,3
TRUE,112,resign,black,1949,2104,C02,9
FALSE,99,resign,black,1176,1704,C22,6
FALSE,54,resign,black,1259,1704,C00,3
FALSE,74,mate,black,1307,1704,C10,5
FALSE,25,resign,white,1691,1704,C21,9
FALSE,73,resign,white,1432,1704,A00,1
FALSE,25,resign,white,1459,1704,C68,7
FALSE,21,resign,white,1746,1704,C33,5
FALSE,40,mate,black,1500,1521,A00,1
TRUE,153,resign,white,2001,1740,D00,3
TRUE,126,outoftime,black,1759,1532,B01,4
TRUE,62,resign,black,1757,1895,B01,6
TRUE,45,resign,white,1853,1766,C41,5
TRUE,92,resign,black,1579,1760,C24,4
TRUE,143,draw,draw,1768,1824,C00,4
TRUE,68,draw,draw,1775,1544,C00,3
TRUE,71,resign,white,1603,1559,A00,1
TRUE,45,resign,white,1371,1576,D20,4
TRUE,62,mate,black,1455,1568,D02,4
TRUE,62,mate,black,1581,1535,A41,3
TRUE,38,resign,black,1585,1820,A60,6
TRUE,23,resign,white,1633,1595,C50,8
TRUE,68,resign,black,1795,1578,D31,5
TRUE,16,resign,white,1489,1592,D00,3
TRUE,52,resign,black,1602,1636,D30,4
TRUE,67,outoftime,white,1591,1581,A56,6
TRUE,105,mate,white,1547,1604,B25,4
TRUE,39,mate,white,1594,1554,D02,4
TRUE,29,mate,white,1578,1787,D10,7
TRUE,51,resign,white,1568,1549,D46,12
TRUE,148,draw,draw,1371,1573,D02,4
TRUE,23,resign,white,1635,1583,C65,6
TRUE,111,resign,white,1576,1437,B32,5
TRUE,51,mate,white,1567,1494,C62,6
TRUE,62,resign,black,1504,1558,C50,7
TRUE,38,resign,black,1600,1545,C50,6
TRUE,83,mate,white,1532,1614,C60,5
TRUE,26,mate,black,1629,1517,C20,4
TRUE,49,resign,black,1525,1633,B27,6
TRUE,74,resign,black,1649,1510,A01,2
TRUE,60,mate,black,1525,1385,C55,7
TRUE,118,resign,black,1531,1689,D20,5
TRUE,94,resign,black,1545,1461,C62,6
TRUE,118,outoftime,black,1612,1531,A22,6
TRUE,52,resign,black,1534,1868,B12,6
TRUE,116,mate,black,1600,1521,B01,2
TRUE,35,resign,white,1533,1532,C68,7
TRUE,99,outoftime,white,1532,1472,C00,3
TRUE,47,resign,white,1632,1541,C50,6
TRUE,170,mate,black,1551,1574,C55,6
TRUE,99,mate,white,1628,1560,C77,9
TRUE,101,mate,white,1638,1570,D02,4
TRUE,64,mate,black,1575,1772,C42,5
TRUE,87,outoftime,white,1477,1590,B01,4
TRUE,118,draw,draw,1651,1608,D00,4
TRUE,121,mate,white,1598,1539,B01,6
TRUE,131,mate,white,1586,1607,C02,8
TRUE,79,mate,white,1585,1045,C40,4
TRUE,35,resign,white,1671,1594,C60,7
TRUE,30,resign,white,1633,1604,B21,3
TRUE,21,resign,black,1616,1600,D20,6
TRUE,65,resign,white,1939,1619,B01,4
TRUE,102,mate,black,1423,1614,B01,2
TRUE,78,resign,black,1628,1538,C02,7
TRUE,41,mate,white,1838,1610,D20,5
TRUE,82,resign,white,2067,1843,D00,3
TRUE,55,mate,white,1825,2109,E91,11
TRUE,71,mate,white,2099,1829,A08,4
TRUE,108,resign,black,1836,1987,D55,11
TRUE,113,resign,white,1817,2085,A46,5
TRUE,43,resign,white,1799,2073,D53,8
TRUE,100,mate,black,1867,1785,B28,8
TRUE,97,mate,white,1771,1875,A40,2
TRUE,36,resign,black,1861,1757,C30,4
TRUE,26,resign,white,1728,1769,D00,3
TRUE,40,resign,black,1786,1609,D05,6
TRUE,98,resign,black,1500,1782,A40,3
TRUE,32,resign,white,1684,1785,D31,5
TRUE,59,resign,white,1782,1484,D08,4
TRUE,29,resign,white,1809,1792,B21,5
TRUE,34,resign,black,1805,1757,D00,2
TRUE,35,resign,white,1803,1335,D06,4
TRUE,69,resign,white,1663,1826,B21,5
TRUE,41,resign,white,1813,1874,D20,5
TRUE,127,resign,white,1801,1854,D00,2
TRUE,45,resign,black,1808,1947,D04,5
TRUE,46,resign,black,1831,1796,B28,5
TRUE,19,resign,white,1480,1815,B28,8
TRUE,83,resign,white,1806,1728,D12,11
TRUE,65,resign,white,1798,1885,A48,8
TRUE,86,draw,draw,1804,1869,C01,5
TRUE,97,mate,white,1858,1814,B21,3
TRUE,105,draw,draw,1812,1874,D10,4
TRUE,51,mate,white,1847,1822,B28,8
TRUE,53,outoftime,white,1888,1831,B21,3
TRUE,64,outoftime,black,1839,1967,D55,11
TRUE,76,resign,black,1846,1977,C01,5
TRUE,76,mate,black,1845,2011,D56,14
TRUE,33,resign,white,1997,1852,A06,3
TRUE,139,draw,draw,1976,1848,B32,6
TRUE,65,outoftime,white,1841,1847,B20,3
TRUE,25,mate,white,1235,1669,C55,6
TRUE,67,resign,white,1924,1674,C35,6
TRUE,96,mate,black,1693,1455,D06,4
TRUE,62,resign,white,1683,1619,D55,11
TRUE,102,mate,black,1588,1674,C50,6
TRUE,63,resign,white,1661,1680,A53,4
TRUE,46,resign,black,1199,1659,C46,6
TRUE,100,resign,white,1565,1673,C79,10
TRUE,134,resign,black,1690,1540,D20,5
TRUE,72,resign,black,1696,1896,E90,11
TRUE,81,mate,white,1888,1702,C45,8
TRUE,87,outoftime,white,1696,1515,D53,8
TRUE,56,resign,white,1554,1713,D02,4
TRUE,160,mate,black,1722,1817,D51,9
TRUE,60,resign,white,1720,1334,A40,2
TRUE,119,resign,white,1718,1205,D20,5
TRUE,18,mate,black,1652,1708,C44,5
TRUE,109,resign,black,1525,1494,C44,5
TRUE,84,resign,black,1530,1561,C00,3
TRUE,76,resign,black,1575,1516,E81,10
TRUE,65,mate,white,1514,1108,C44,5
TRUE,27,resign,white,1602,1523,A48,5
TRUE,13,resign,black,1538,1452,C44,5
TRUE,66,mate,black,1541,1900,C45,7
TRUE,79,resign,white,1708,1548,B07,2
TRUE,76,mate,black,1270,1544,B07,5
FALSE,70,mate,black,1733,1732,D00,4
FALSE,105,resign,white,1732,1733,A80,2
FALSE,5,resign,white,1733,1732,A01,2
FALSE,8,outoftime,black,1732,1733,B00,2
FALSE,60,resign,black,1733,1732,C33,5
FALSE,54,outoftime,black,1732,1733,E77,15
FALSE,53,resign,white,1733,1732,A08,4
FALSE,55,mate,white,1732,1654,D43,8
FALSE,64,resign,black,1654,1732,D35,6
FALSE,146,resign,black,1732,1733,B00,5
FALSE,113,draw,draw,1732,1733,E32,7
FALSE,102,resign,black,1733,1732,D46,12
FALSE,15,resign,white,1733,1732,A02,4
TRUE,33,resign,white,1558,1551,B01,4
TRUE,119,mate,white,1532,1546,B00,2
TRUE,50,mate,black,1377,1520,B01,2
TRUE,66,resign,black,1429,1487,C25,4
FALSE,45,mate,white,1249,1500,A00,1
FALSE,36,mate,black,1249,1500,C58,11
TRUE,31,mate,white,1202,1238,C21,4
TRUE,51,resign,white,1227,1254,C02,5
TRUE,29,resign,white,1134,1259,C42,5
FALSE,11,resign,white,1500,1134,A45,2
TRUE,77,outoftime,white,1220,1205,C10,5
TRUE,42,mate,black,1278,1357,D06,3
FALSE,16,resign,black,1278,1711,D06,4
FALSE,58,mate,black,1278,1500,B01,2
FALSE,41,mate,white,1500,1278,D00,2
FALSE,16,resign,black,1278,1500,B01,2
FALSE,18,resign,white,1018,1278,D50,7
FALSE,10,resign,black,1278,1500,C23,3
FALSE,6,resign,black,1278,1500,C23,3
FALSE,7,mate,white,1620,1278,C23,3
FALSE,74,mate,black,1278,1500,C65,6
FALSE,53,resign,white,1500,1278,D20,4
FALSE,79,outoftime,white,1546,1278,D31,5
FALSE,70,mate,black,1278,1611,B21,3
FALSE,47,mate,white,1406,1278,D07,6
TRUE,41,mate,white,1477,1364,B21,3
FALSE,21,resign,white,1364,1283,B52,6
FALSE,87,mate,white,1400,1259,A04,2
FALSE,57,resign,white,1423,1400,B00,2
FALSE,60,outoftime,black,1400,1476,A04,2
FALSE,72,outoftime,black,1290,1400,A10,1
FALSE,73,resign,white,1530,1400,B00,2
FALSE,27,mate,white,1619,1400,A40,2
FALSE,44,resign,black,1400,1619,A06,3
FALSE,72,mate,black,1302,1400,A40,2
FALSE,113,mate,white,1400,1475,A06,3
FALSE,46,resign,white,1400,1476,A04,2
FALSE,16,resign,white,1741,1400,B00,2
FALSE,73,mate,white,1400,1028,A04,2
FALSE,106,draw,draw,1766,1400,B00,2
FALSE,51,resign,white,1437,1400,A40,2
FALSE,18,resign,black,1352,1400,B00,2
FALSE,95,outoftime,white,1631,1400,B00,5
FALSE,18,resign,white,1559,1400,A40,2
FALSE,64,resign,black,1400,1635,A04,2
FALSE,9,resign,white,1400,1381,A06,3
FALSE,25,resign,black,1171,1400,B00,2
FALSE,59,resign,white,1318,1400,B00,2
FALSE,85,mate,white,1400,1372,A04,2
FALSE,30,resign,black,1400,1387,A06,3
FALSE,15,mate,white,1371,1400,B00,2
FALSE,66,resign,black,1400,1349,A06,3
FALSE,38,mate,black,1675,1400,B00,2
FALSE,18,resign,black,1515,1400,B00,2
FALSE,81,mate,white,1400,1332,A04,2
FALSE,58,mate,black,1366,1400,B00,2
FALSE,31,resign,black,1589,1400,B00,2
FALSE,49,resign,white,1400,1466,A06,3
FALSE,44,resign,black,1400,1437,A04,2
FALSE,65,resign,white,1566,1400,A00,1
FALSE,40,mate,black,1356,1400,B00,2
FALSE,28,resign,black,1400,1395,A04,2
FALSE,56,mate,black,1500,1400,B00,2
FALSE,19,resign,white,1400,1396,A04,2
FALSE,105,mate,white,1400,1412,A04,2
FALSE,40,mate,black,1442,1400,A00,1
FALSE,50,mate,black,1532,1503,D01,4
TRUE,40,resign,black,1385,1526,C50,7
TRUE,90,resign,black,1537,1509,C44,8
TRUE,42,mate,black,1470,1528,C50,6
TRUE,15,resign,white,1477,1541,C62,6
TRUE,48,resign,black,1556,1420,B01,4
TRUE,15,mate,white,1552,1314,C00,3
TRUE,57,resign,white,1545,1393,B40,4
TRUE,50,mate,black,1517,1535,C30,3
TRUE,44,mate,black,1514,1524,C20,3
TRUE,52,outoftime,black,1552,1512,C46,5
TRUE,40,mate,black,1499,1501,A20,2
TRUE,27,mate,white,1492,1456,C40,5
TRUE,95,resign,white,1484,1378,B40,6
TRUE,138,mate,black,1394,1475,C50,6
TRUE,23,resign,black,1491,1283,C41,5
TRUE,48,resign,black,1508,1243,C40,4
TRUE,128,mate,black,1275,1504,A00,1
TRUE,16,resign,black,1514,1515,C42,5
TRUE,34,resign,black,1482,1504,C41,5
TRUE,131,draw,draw,1552,1491,C20,3
TRUE,28,resign,black,1455,1480,C64,6
TRUE,31,resign,white,1352,1496,A00,3
TRUE,46,resign,black,1507,1494,C00,3
TRUE,35,mate,white,1496,1489,B01,4
TRUE,52,resign,black,1461,1486,C50,11
TRUE,23,resign,white,1475,1465,C00,3
TRUE,111,resign,white,2193,1882,E51,10
TRUE,19,resign,white,2193,1963,D07,5
TRUE,40,resign,black,1927,2193,A33,10
TRUE,13,outoftime,white,2193,1965,D21,6
TRUE,4,resign,black,1996,2193,A03,2
TRUE,36,resign,black,1799,2193,C21,10
TRUE,53,resign,white,2193,1799,D12,8
TRUE,46,resign,black,1799,2193,C00,3
TRUE,135,mate,white,2145,2193,C55,7
FALSE,24,resign,black,1814,2193,C02,7
FALSE,57,resign,white,2193,1864,C60,6
FALSE,19,resign,white,2193,2002,C68,10
TRUE,62,mate,black,2037,2157,D02,8
TRUE,51,mate,white,2105,2047,C00,3
TRUE,33,resign,white,2029,2040,D80,7
TRUE,47,resign,white,1939,2177,A29,7
TRUE,31,resign,white,2115,1945,B54,6
TRUE,38,resign,black,1953,1973,A29,7
TRUE,27,mate,white,1500,1906,C65,8
FALSE,52,mate,black,1861,1500,D35,6
FALSE,127,resign,white,1500,2119,C42,9
FALSE,138,resign,black,2119,1500,C67,10
FALSE,28,resign,black,1281,1500,A00,1
FALSE,43,mate,white,1500,1281,A40,6
TRUE,80,resign,black,1633,1625,C57,11
TRUE,21,resign,white,1667,1634,C72,9
TRUE,49,resign,white,1645,1645,D10,5
TRUE,60,mate,black,1653,1742,D00,3
TRUE,45,resign,white,1666,1663,C45,8
TRUE,112,resign,black,1679,1652,B20,3
TRUE,171,resign,white,1641,1643,D00,3
TRUE,65,mate,white,1629,1699,D00,3
TRUE,114,outoftime,black,1588,1619,C52,11
FALSE,75,resign,white,2222,2126,C80,12
FALSE,114,resign,black,2070,2126,C68,8
FALSE,68,mate,black,1287,2126,A00,1
FALSE,3,resign,white,1081,2126,C40,3
FALSE,46,outoftime,black,2126,1878,C47,8
FALSE,35,resign,white,2126,1225,C40,4
TRUE,91,resign,white,1659,2126,C59,16
FALSE,30,resign,black,1911,2126,C44,9
TRUE,106,outoftime,black,2009,2126,C77,9
FALSE,35,resign,white,2126,1845,C66,8
FALSE,93,resign,white,2126,1125,C64,7
FALSE,40,resign,white,2126,2047,C78,9
FALSE,48,resign,black,2047,2126,C53,9
TRUE,51,resign,white,2126,2202,B01,6
TRUE,32,resign,black,1673,2126,C45,10
FALSE,29,resign,black,1768,2126,D30,4
TRUE,62,resign,black,2057,2126,C45,10
TRUE,24,outoftime,black,2101,2048,D32,10
TRUE,80,resign,black,1975,1962,C55,7
TRUE,33,resign,white,1790,2034,C10,6
TRUE,51,mate,white,1500,1319,C41,5
TRUE,71,mate,white,1642,1055,B07,2
TRUE,9,mate,white,1251,1086,B10,2
TRUE,31,resign,black,1091,1645,A00,1
TRUE,43,resign,white,1306,1124,A04,2
TRUE,54,mate,black,1183,1248,A00,1
TRUE,69,resign,white,1236,1285,B07,2
TRUE,83,resign,white,1662,1315,B06,2
TRUE,51,mate,white,1718,1345,B00,4
TRUE,41,mate,white,1615,1500,A40,2
FALSE,96,resign,black,1549,1425,C46,5
TRUE,60,mate,black,1488,1478,C62,6
TRUE,90,resign,black,1491,1541,A00,1
TRUE,98,resign,black,1746,1466,C60,6
TRUE,67,mate,white,1460,1242,C44,4
TRUE,23,resign,white,1825,1463,C45,7
TRUE,21,resign,white,1448,1461,C44,4
TRUE,61,resign,white,1433,1421,A00,1
TRUE,92,outoftime,black,1442,1609,A00,1
TRUE,16,resign,black,1453,1558,A00,1
TRUE,67,resign,white,1550,1466,C42,5
TRUE,79,resign,white,1452,1378,A00,1
TRUE,67,resign,white,1647,1461,D20,6
TRUE,45,resign,white,1434,1665,C44,4
TRUE,61,outoftime,white,1412,1477,A00,1
TRUE,94,resign,white,1393,1404,C41,4
TRUE,65,mate,white,1372,1409,C44,4
TRUE,83,mate,white,1298,1398,C62,6
TRUE,133,resign,white,1423,1418,C62,6
TRUE,67,resign,black,1311,1402,C44,4
TRUE,47,resign,white,1383,1323,A00,1
TRUE,46,mate,black,1333,1361,C41,5
TRUE,64,mate,black,1522,1404,C55,7
TRUE,74,mate,black,1537,1453,B40,8
TRUE,47,mate,white,1433,1553,C78,10
TRUE,123,resign,white,1544,1444,C42,5
TRUE,39,mate,white,1657,1544,C26,5
TRUE,114,resign,black,1853,1523,C26,5
TRUE,53,mate,white,1491,1537,C77,9
TRUE,27,resign,white,1525,1501,B20,3
TRUE,27,resign,white,1504,1811,B07,4
TRUE,61,resign,white,1493,1439,B20,3
TRUE,123,mate,white,1685,1499,C20,3
TRUE,99,outoftime,white,1862,1502,B01,4
TRUE,17,mate,white,1496,1316,C55,7
TRUE,101,mate,white,1908,1498,C65,6
TRUE,54,mate,black,1500,1989,C53,10
TRUE,45,resign,white,1482,1648,C55,6
TRUE,32,mate,black,1500,1473,C00,5
TRUE,113,mate,white,1566,1494,C65,7
TRUE,44,mate,black,1497,1820,A20,2
TRUE,23,resign,white,1480,1637,C55,6
TRUE,47,mate,white,1675,1486,C44,4
TRUE,54,resign,white,1474,1460,A00,1
TRUE,53,mate,white,1492,1487,D00,3
TRUE,43,resign,white,1540,1569,B01,4
TRUE,10,resign,black,1570,2090,C60,7
TRUE,85,resign,black,1574,1853,C50,9
TRUE,56,resign,black,1587,1573,B00,2
TRUE,29,resign,white,1576,1587,C02,5
TRUE,48,outoftime,black,1299,1583,D00,3
TRUE,56,mate,black,1507,1573,D20,5
TRUE,88,mate,black,1574,2093,B22,3
TRUE,84,mate,black,1576,2023,C46,6
TRUE,83,outoftime,white,1560,1661,B21,3
TRUE,76,mate,black,1253,1556,A00,1
TRUE,75,resign,white,1538,1721,C21,7
TRUE,43,mate,white,1354,1557,B01,4
TRUE,66,mate,black,1183,1554,A00,1
TRUE,48,resign,white,1548,1334,B00,2
TRUE,22,resign,black,1304,1543,B00,5
TRUE,36,resign,black,1558,1479,C46,6
TRUE,42,outoftime,black,1572,1544,B01,4
TRUE,96,mate,black,1555,1632,C48,9
TRUE,64,resign,black,1563,1697,B01,6
FALSE,65,mate,white,1563,1411,D31,6
TRUE,69,outoftime,white,1421,1347,D06,4
TRUE,25,outoftime,white,1563,1352,A45,2
TRUE,51,resign,white,1336,1468,C50,8
TRUE,99,resign,white,1525,1343,C55,7
TRUE,60,outoftime,black,1349,1497,C44,5
TRUE,69,resign,white,1468,1358,C41,4
TRUE,44,outoftime,black,1360,1764,C45,7
TRUE,99,resign,white,1344,1478,B32,8
TRUE,132,resign,black,1474,1328,C20,3
TRUE,69,resign,white,1615,1332,D06,4
TRUE,12,outoftime,black,1338,1541,C50,9
TRUE,64,resign,black,1345,1483,B06,4
TRUE,48,resign,black,1351,1532,C41,5
TRUE,36,resign,black,1360,1432,C45,10
TRUE,28,mate,black,1445,1345,C42,4
TRUE,30,resign,black,1353,1485,C00,3
TRUE,46,resign,black,1342,1546,C45,7
TRUE,25,resign,white,1696,1344,C20,3
TRUE,92,resign,black,1348,1652,C42,7
TRUE,90,mate,black,1356,1461,B01,4
TRUE,111,resign,white,1596,1360,D02,4
TRUE,45,resign,white,1525,1367,D02,4
TRUE,50,draw,draw,1362,1529,B32,8
TRUE,56,draw,draw,1534,1357,D37,7
TRUE,46,resign,white,1497,1364,A00,1
TRUE,12,resign,black,1372,1461,B00,2
TRUE,56,resign,black,1375,1679,C00,3
TRUE,47,outoftime,white,1454,1384,C42,4
TRUE,30,resign,black,1392,1488,C44,5
TRUE,53,mate,white,1479,1400,C20,3
TRUE,138,mate,black,1341,1391,C42,5
TRUE,30,resign,black,1399,1483,C55,6
FALSE,61,outoftime,white,1564,1399,A00,1
TRUE,68,mate,black,1440,1387,B06,4
TRUE,81,resign,white,1381,1181,B00,2
TRUE,119,resign,white,1651,1385,C20,3
TRUE,18,resign,black,1347,1376,C42,6
FALSE,30,resign,black,1376,1444,C00,3
TRUE,89,outoftime,white,1383,1386,C00,3
TRUE,35,mate,white,1489,1394,A00,1
TRUE,11,resign,white,1429,1404,C00,3
TRUE,22,resign,black,1431,1376,B10,2
TRUE,43,mate,white,2005,2151,B25,4
TRUE,59,resign,white,2285,2173,A20,2
TRUE,41,mate,white,1500,1370,A06,3
TRUE,58,mate,black,1370,1500,B18,8
TRUE,16,resign,white,1514,1378,D00,3
TRUE,48,mate,black,1311,1368,D00,3
TRUE,88,outoftime,black,1369,2070,D01,4
TRUE,61,resign,white,1344,1961,C45,7
TRUE,70,resign,black,1880,1320,B01,4
TRUE,12,resign,black,1807,1274,A00,3
TRUE,45,mate,white,1253,1620,C41,6
TRUE,68,mate,black,1632,1232,D20,5
TRUE,62,mate,black,1232,2017,C45,8
TRUE,41,resign,black,1359,1218,C50,5
TRUE,39,mate,white,1210,1112,B00,2
TRUE,35,mate,white,1210,1191,B00,4
TRUE,106,mate,black,1221,1226,C20,3
TRUE,29,resign,black,1157,1211,C20,3
TRUE,19,resign,white,1201,1180,C44,5
TRUE,18,resign,black,1207,1190,C57,8
TRUE,19,mate,white,1179,1197,B00,7
TRUE,138,resign,black,1315,1163,C47,7
TRUE,61,resign,black,1166,1061,B01,2
TRUE,25,mate,white,1197,1176,C62,6
TRUE,47,mate,white,1163,1214,D30,4
TRUE,32,mate,black,1152,1152,C20,3
TRUE,60,resign,black,1156,1442,D20,4
TRUE,118,mate,black,1154,1332,B10,2
TRUE,51,mate,white,1348,1160,C02,5
TRUE,27,resign,white,1322,1147,B21,3
TRUE,14,resign,black,1153,1370,C23,3
TRUE,123,outoftime,draw,1152,1162,D20,4
TRUE,74,outoftime,black,1064,1144,A00,1
FALSE,8,resign,black,1144,1500,C23,3
TRUE,125,outoftime,white,1192,1153,C26,4
TRUE,122,mate,black,1106,1143,C60,6
TRUE,120,mate,black,1157,1092,C20,3
TRUE,123,mate,white,1076,1171,B02,4
TRUE,56,mate,black,1083,1165,B02,4
TRUE,35,draw,draw,1189,1164,B02,4
TRUE,55,mate,white,1151,1202,A40,2
TRUE,59,resign,black,1236,1137,A40,2
TRUE,85,mate,white,1301,1143,B00,2
TRUE,78,mate,black,1148,1417,D10,5
TRUE,67,resign,black,1155,1292,A40,2
FALSE,74,outoftime,black,1660,1838,D30,4
FALSE,85,resign,white,1751,1838,C65,6
FALSE,64,resign,white,1961,1838,C62,11
FALSE,39,mate,white,1848,1838,C44,8
FALSE,157,mate,white,1838,1699,C69,9
TRUE,56,resign,black,1977,1919,D04,6
TRUE,51,resign,white,1868,1991,C02,9
TRUE,21,mate,white,1835,1760,C58,11
TRUE,44,mate,black,1769,1791,C01,9
TRUE,42,resign,black,1473,1775,A00,1
TRUE,31,resign,white,1755,1477,B02,6
TRUE,20,mate,black,1481,1730,A00,1
TRUE,35,resign,white,1697,1486,C00,3
TRUE,50,mate,black,1492,1649,A00,1
TRUE,59,mate,white,1603,1384,C55,7
TRUE,25,mate,white,1500,1524,B01,2
TRUE,31,resign,white,1492,1173,C44,5
TRUE,15,resign,white,1356,1186,C42,6
TRUE,74,resign,black,1208,1311,C46,5
TRUE,45,mate,white,1513,1197,E10,5
TRUE,13,resign,white,1175,1142,C20,3
FALSE,52,mate,black,1175,1673,C20,3
FALSE,27,mate,white,1673,1175,C57,7
FALSE,9,mate,white,1175,1673,C20,3
TRUE,130,draw,draw,1462,1158,C46,6
TRUE,11,resign,white,1473,1166,C23,3
TRUE,44,resign,black,1155,1170,C23,3
TRUE,56,resign,white,1137,1190,B00,2
TRUE,22,resign,black,1234,1096,E00,1
TRUE,68,mate,black,1097,1902,B10,2
TRUE,25,resign,white,1901,1097,A40,6
FALSE,29,resign,white,1500,1097,C46,6
FALSE,25,resign,black,1097,1500,C20,4
TRUE,62,mate,black,1101,1635,C20,3
TRUE,13,mate,white,1633,1104,C40,3
TRUE,16,resign,black,1107,1631,C20,3
TRUE,49,resign,white,1273,1129,A00,1
TRUE,94,resign,black,1155,1265,C00,2
TRUE,22,resign,black,1158,1766,C20,3
TRUE,8,draw,draw,1517,1134,A40,6
FALSE,16,draw,draw,1551,1703,B50,4
FALSE,71,resign,white,1703,1551,C60,5
FALSE,69,resign,black,1703,1677,B06,4
FALSE,27,resign,white,1677,1703,A05,10
FALSE,47,mate,white,1703,1677,A01,5
FALSE,44,resign,white,1703,1583,A01,3
FALSE,46,resign,white,1682,1703,B20,2
TRUE,111,mate,white,1579,1722,A45,4
FALSE,33,resign,white,1722,1745,C62,6
FALSE,57,resign,white,1722,1767,B72,11
FALSE,41,resign,white,1767,1722,B57,8
FALSE,99,resign,black,1722,1735,C41,4
FALSE,89,resign,white,1722,1674,B80,13
FALSE,76,mate,black,1674,1722,B54,6
TRUE,96,draw,draw,1727,1586,D20,5
FALSE,43,resign,white,1727,1621,D46,12
FALSE,44,resign,white,1856,1727,B54,6
TRUE,63,mate,white,1670,1744,B50,4
FALSE,54,resign,black,1744,1924,D06,4
FALSE,54,resign,white,1897,1744,B22,3
TRUE,21,resign,white,1732,1759,B22,3
TRUE,43,resign,white,1747,1703,D10,4
TRUE,75,draw,draw,1749,1702,D37,7
FALSE,28,resign,black,1749,1806,A01,2
TRUE,39,resign,white,1738,1623,A40,4
TRUE,28,mate,black,1632,1727,B20,3
TRUE,57,resign,white,1857,1737,D04,5
TRUE,112,draw,draw,1776,1736,D02,5
TRUE,109,resign,white,1715,1788,D06,4
TRUE,153,mate,white,1798,1729,E20,5
TRUE,11,resign,white,1714,1658,D06,4
FALSE,45,resign,white,2076,1714,B21,3
FALSE,32,resign,black,1714,1709,D06,4
FALSE,20,resign,black,1800,1714,B23,3
